group	ID	Activated_CD4_T_cell	Activated_CD8_T_cell	Activated_dendritic_cell	CD56bright_natural_killer_cell	Central_memory_CD4_T_cell	Central_memory_CD8_T_cell	Effector_memeory_CD4_T_cell	Effector_memeory_CD8_T_cell	Natural_killer_cell	Natural_killer_T_cell	Type_1_T_helper_cell	Type_17_T_helper_cell	CD56dim_natural_killer_cell	Immature_dendritic_cell	Macrophage	MDSC	Neutrophil	Plasmacytoid_dendritic_cell	Regulatory_T_cell	Type_2_T_helper_cell	Activated_B_cell	Eosinophil	Gamma_delta_T_cell	Immature__B_cell	Mast_cell	Memory_B_cell	Monocyte	T_follicular_helper_cell
non	TCGA.75.6203.01	-1.993688534	-1.168792787	0.387214343	-1.560116201	-1.688822649	0.551124859	-0.211697529	0.978918336	1.246589316	0.512582661	0.898765733	-0.866648843	-1.634319553	-1.071734181	1.189925065	1.328754704	0.437213719	0.376943423	1.066117797	-0.499195382	-0.729357356	0.20310089	0.600600448	1.529020223	0.683245671	-1.175624867	0.068778064	1.07182977
non	TCGA.75.6205.01	0.050307761	-0.200704024	-0.173867584	-1.783091331	-1.764131331	0.654691772	-1.130882196	2	0.39280027	-0.2892101	1.052937265	-1.222249054	-1.434103765	-1.367748873	1.621722321	1.748063647	-0.570378857	-1.429530253	2	-1.027931728	-0.139162995	0.028818283	-1.035620438	1.745061153	-0.068564235	-0.246152712	-1.65613495	0.586678579
non	TCGA.75.6206.01	-2	-1.331942573	0.293153993	-0.404639871	0.537461808	0.217184387	-0.719273314	0.061836998	0.101392165	-0.532693232	0.040912966	1.067393077	-0.187794567	-0.25519257	1.595014101	-0.261129977	0.850128908	0.204422451	0.183115064	0.039845431	-0.722560288	2	-0.273737415	0.895137839	1.799418448	-1.207413399	-0.078316879	1.305508371
non	TCGA.75.6207.01	-0.261567852	0.353933789	0.058383061	0.223312818	-0.400575593	1.222972898	-0.619411756	0.503387944	-0.826786009	-0.205594315	-1.134738697	0.937687946	-0.619768791	0.773345632	-0.399313059	-0.509365541	0.731184979	-1.201464985	0.481984339	-0.331830728	-0.511095479	1.146043872	1.086903643	-0.253428122	-0.466254861	-0.078545347	1.031959858	0.888541092
non	TCGA.75.6211.01	0.209153825	1.103367713	0.162982156	0.440660479	-1.058048811	-0.508049186	1.994733637	-1.166857559	0.665114316	-1.112095271	-1.801543363	-1.449674919	-0.343347664	1.430956376	0.923749365	-1.236174413	0.371783562	0.213080467	0.229081812	0.455051039	0.663542498	-0.828890666	-0.52633336	-0.218022469	0.888471729	1.358033516	1.442621566	0.645248236
non	TCGA.75.6212.01	-1.152425212	-0.840242871	0.999634408	-0.932760433	0.422321195	0.28117675	0.134824065	0.981019355	-0.639014804	-0.975319183	0.519903766	0.107774349	-0.435642274	0.398747787	0.501196443	0.618645155	1.657511578	0.540491085	0.240924648	-0.998607336	0.965004822	0.653923072	-0.955940857	1.098218774	-0.371023876	-1.773985843	0.53583405	1.33824143
non	TCGA.75.6214.01	-0.367191856	-0.862049708	-0.255631351	0.956528828	0.306549068	0.425206535	-0.850448095	0.135962484	0.109779773	1.333894756	0.525417592	0.441115565	0.736600181	1.161241111	-0.847394431	-0.358306415	0.486350362	-0.3087895	-0.930157699	0.270493758	-0.729037205	-1.019942619	1.034457186	-0.033750118	-0.582283331	0.649221144	-0.470513726	-1.497394521
non	TCGA.75.7025.01	-1.965299794	-0.826367477	0.460340127	-0.85607496	1.999445529	-0.276545462	-0.237795807	1.06189381	1.630450558	-0.872304783	0.812831463	0.246396589	-0.650730542	-0.750596661	-0.1521031	-0.11270431	1.138074186	0.934656535	0.407260838	-0.715759032	0.756314505	0.963781842	-1.707896747	0.707589476	0.516474896	-0.913533259	1.108832654	0.453219358
non	TCGA.75.7027.01	0.759309527	-0.366267136	-0.373390114	0.093317815	1.650407273	-0.174855029	1.055312547	-0.594758708	-0.321578119	0.715843464	-1.594826622	-0.106981285	0.803246006	0.538788771	1.259646873	-1.414516004	0.645205735	0.804016663	-0.985223455	0.890002862	0.248363306	-0.579060436	-0.525122668	-0.612226505	0.439059316	0.201372942	0.995401943	-0.893953175
non	TCGA.75.7030.01	-0.886772171	-0.859112587	0.031039449	-1.220441748	0.571368535	-0.2806952	-0.551833582	0.918567176	1.639975631	-0.329424064	2	0.291460741	-0.724508657	-0.120325727	0.409862952	-1.173420174	0.468581517	0.068788393	-0.153440265	0.234545538	1.353794419	0.72701399	-2	-0.053726846	0.940875361	0.219478604	1.572987201	-0.086582686
non	TCGA.75.7031.01	-0.074748323	1.779815074	1.896603969	-0.10986439	0.212452477	-0.34593479	0.20710251	0.539205823	-0.150597695	-2	-1.270648136	-0.599247398	-0.116170775	0.383442402	0.570512632	-0.068062814	1.471662938	-0.121666208	0.312021371	-0.635801186	-0.970217083	0.403028355	-1.594046312	0.169394468	-0.659637238	1.239360473	1.650786573	-0.162075305
non	TCGA.78.7143.01	-0.295923373	-1.39403745	0.894725167	-0.208740581	0.290788621	0.087782801	0.683477098	0.831240325	1.595834299	-0.989700451	-0.454910102	0.123707992	0.681562029	0.46609283	-0.59536327	-0.9158778	1.82406726	-0.484097016	-0.216520213	0.530897675	-0.280432709	-0.892690455	0.474827898	0.746192014	0.338460733	-1.024762418	0.856097832	0.049437401
non	TCGA.78.7146.01	1.315285277	-1.048837774	1.159376946	0.477125005	-0.216326601	0.140545151	0.242054219	0.711779846	-1.355099904	1.962901311	-1.003638671	0.532844211	-0.4737304	0.263237924	-0.286882322	-0.093399026	1.000153867	-0.277522639	-0.113798494	-1.671935291	-0.673877493	-1.149504556	0.315111192	-0.226378351	1.345135175	-0.221973808	-0.318550822	-1.451409319
non	TCGA.78.7147.01	-0.561686455	-0.076475027	1.058125389	1.040088318	2	-0.537235341	-0.728407346	-0.630402094	0.996098896	-0.454553714	-0.438739039	0.649544634	0.426883072	0.973804201	-0.620142318	-0.684135394	0.809300662	-0.451873068	-1.058505157	0.784046877	-0.329827642	-0.903744373	0.947944546	-0.494881711	0.149556647	-0.879307982	0.136728204	-0.298401006
non	TCGA.78.7149.01	-1.965224827	0.3111096	-0.389435086	0.302622672	1.576387463	-1.400925955	0.819014505	-1.122017814	0.756695119	-0.005926608	0.986073327	1.469151371	0.668089936	0.445069596	0.855862326	-1.238099933	0.965327033	0.86878529	-1.298295032	-0.482545492	0.587563022	0.926757931	0.583577142	-0.964858925	0.276220293	-0.942056354	0.6988268	1.384624163
non	TCGA.78.7150.01	0.547044333	-0.695047013	-0.956937652	-0.233547984	0.515986418	-0.247671406	0.634782872	-1.291228887	-0.350306765	0.686296217	1.103018103	0.280688053	1.246074468	0.874113208	-0.424427712	-1.379142019	0.223307793	0.004020092	-0.888381402	1.510544376	-0.290229727	-0.788333789	0.581284035	-1.374346314	0.921564644	0.694020702	0.954766829	0.175775594
non	TCGA.78.7152.01	-0.104869817	0.622999226	0.613475889	-0.037548866	0.952635035	-1.009266959	-0.335980494	0.968743083	0.936958953	-0.826083606	0.711824086	-0.716889546	0.292757162	0.439898015	-0.38328885	-0.416520884	-0.09747014	0.276667655	-0.67166654	-0.746526602	0.486070711	-0.920248125	-1.001202785	0.760833854	0.469197967	0.424094849	1.309219457	-0.357925639
non	TCGA.78.7153.01	-0.580825596	1.656249861	-0.620848653	1.173384499	1.679503396	-1.140632132	0.119545847	-0.506204581	0.114388717	-0.157174788	-0.777483035	0.511176699	-0.552564175	0.478906487	0.987982015	-1.228351148	1.318236479	-0.255116635	-1.605052869	1.088892792	0.281676046	-0.213323572	-1.041893505	-0.057646158	-0.439328819	1.044567776	1.078695014	-0.155507199
non	TCGA.78.7155.01	1.896276555	-0.149771713	-0.779469694	1.565618184	-2	-0.583590874	1.487927732	-1.309777999	-0.926853283	-0.28604322	-1.600653227	0.477557735	-0.652929332	0.773139597	0.684519342	-1.596829601	-2	-0.772545731	0.633331558	2	0.017609574	-0.572856207	0.292961675	-2	-0.337084086	0.677823673	-0.480934258	0.427013123
non	TCGA.78.7156.01	-1.375293287	0.54925879	-0.85100499	0.350887634	0.755512512	-0.447862829	1.660628329	-0.547646683	-0.285133944	-1.56609534	0.652984336	1.597758568	0.333414206	0.821360708	-0.158297213	-1.358745236	1.316178822	1.336830051	-0.809808588	0.851566279	-0.61136321	1.435280153	-0.279665324	0.153805257	0.050357486	-1.220563096	0.907335755	0.183426437
non	TCGA.78.7158.01	-1.330191549	-0.41240568	-0.812350578	0.505598976	2	-0.860395399	0.059874438	0.152280746	0.453713285	-0.918930394	0.242765753	2	0.28070045	0.616158262	0.070143049	-0.633762415	0.018562042	0.011580587	-1.051551994	0.849088312	-1.592228365	-0.621655553	-1.063683893	0.019817184	0.025674264	1.298943982	1.422843185	0.997847638
non	TCGA.78.7160.01	0.265627294	0.503365107	0.320636512	-1.801903094	-0.623288105	-0.459888972	-0.443367505	1.167797566	-0.026520098	-0.515683782	0.457780693	-1.636783619	-0.31134208	0.113830599	1.413793259	0.419425739	0.688740723	-1.055634462	0.444083517	0.429191876	0.200746637	0.583893666	-0.444402864	0.566554217	0.6469642	-0.890517898	0.598066498	0.606311649
non	TCGA.78.7161.01	-1.374383605	0.221753695	-0.648898967	0.525534971	1.065934984	-1.09927424	1.097434295	-0.725978313	0.819011434	-0.654693975	-1.829043762	0.574506447	1.125346513	-0.202142763	0.307705201	-0.981751106	1.427458066	0.202994376	-1.215809528	1.666762648	-0.032876117	1.353878026	0.10877804	-0.604524908	1.09458987	0.828038926	1.545263449	0.331438019
non	TCGA.78.7162.01	-0.819738212	0.759524479	0.067196552	-1.071170621	-0.342019733	0.0674926	0.173456115	0.300343681	0.529920967	-0.914730828	0.532509513	0.512627536	-0.276828051	-0.004969889	0.117283271	-0.531180455	0.283968148	-0.033329409	0.153670661	0.325216503	-0.18374974	1.034250611	1.406251323	0.055770247	0.82415098	-1.407654905	0.722123844	0.669442046
non	TCGA.78.7163.01	-1.25608008	1.730338265	0.31575287	1.320763442	0.527567277	-1.690407953	0.615124879	0.734845268	-2	-1.080369096	-0.268690214	1.652026923	1.166194602	2	-0.88123163	-0.962775479	1.644921617	2	-1.296871876	-0.294601569	0.605350189	-0.561710581	-0.618750039	-0.676277027	-0.509662808	-0.3713175	2	-2
non	TCGA.78.7166.01	-0.170056316	1.513154237	0.221279492	0.246872913	1.520611237	-1.806198629	0.585790624	-0.425981078	-0.979316331	-1.110899185	0.314678005	0.932073576	2	0.306020479	0.500926935	-0.458564449	0.566081748	0.656456443	-1.814830289	-0.133770822	1.019804091	-1.143670237	0.380816419	-1.666024293	1.101462333	-0.872228188	1.818501098	-0.881769885
non	TCGA.78.7167.01	-2	0.054005347	0.189755672	0.043613127	1.471453522	-0.771510338	0.831267672	-0.755514032	1.171036287	-0.77992306	-0.08647384	1.339800268	0.79997095	1.001927209	0.997208636	-1.244634765	0.822961322	1.01187415	-1.197476208	0.453383525	0.130356056	-0.21763824	-0.501355625	-0.255401415	0.794753404	0.099820778	0.448287891	1.051161183
non	TCGA.78.7535.01	-1.016518475	-0.73567596	1.944709981	0.180979514	1.650595784	-0.673568737	-0.85838581	-0.559619056	2	-0.105645452	-1.415138156	-0.335767922	-0.4132522	0.440732553	1.120827732	0.824087171	0.877321593	-0.580176151	0.014763583	0.185080052	-1.396319564	-0.456457334	-0.470911995	-0.231357628	0.978789036	-2	1.606831561	0.335917821
non	TCGA.78.7537.01	-2	-0.016100877	0.24623076	-0.036523359	0.614384732	-0.212452056	-0.288959676	0.131822819	1.096710036	-0.859448035	0.724704747	0.836089818	0.282921245	0.507722507	1.296382944	-1.347819976	0.162508952	1.473364184	-0.81082389	0.743125925	0.327926711	-0.039319927	0.109802553	-0.782660968	-0.266956476	-0.483635324	1.343230282	0.871027772
non	TCGA.78.7539.01	-1.233631779	0.954386322	0.72794563	-0.175207229	1.204990027	-0.28071659	-1.267999883	0.71745125	0.934575153	-0.93027511	-1.082612571	0.081589141	0.676622934	-0.413765169	1.105288513	0.23253804	0.49190075	-0.439414298	0.126426946	-1.076351689	0.155327037	1.394575894	-0.315682042	0.672743972	-0.322215173	-0.147735055	0.86404426	0.441192464
non	TCGA.78.7540.01	-1.839068593	-0.457113317	-0.841764594	-0.158729794	0.715914093	1.099920649	-1.522454797	0.076512159	0.984006642	-0.283538918	0.958557745	2	0.862180074	-0.239955851	-0.53215861	-0.923888695	-0.428104406	1.46429667	-0.544823675	0.327277624	0.401248296	-0.836402297	-0.190877845	1.464827497	0.231965751	-1.195453753	2	-0.200678911
non	TCGA.78.7542.01	0.427944456	0.760406537	0.284676697	0.412383067	1.521636263	-0.647633767	-0.447732686	0.465440805	1.148121008	1.033364134	1.466533541	-0.083716036	-1.049287797	-0.35988265	-1.915583787	-1.050517865	-0.147994022	-0.090926462	-1.037824894	1.057114843	-0.934080874	-1.328633302	0.419169334	0.512388207	-0.171901681	-1.009808115	0.429439959	-2
non	TCGA.78.7633.01	-1.370720821	0.046876297	-1.626267055	-0.058707453	-0.63724233	0.280670413	1.077763342	-1.074610525	-0.250149617	-1.026158344	-0.011193981	1.305418565	0.912738898	0.75005169	0.800789539	-1.712523887	1.521362158	1.340451014	-0.028041904	0.662586499	-1.172350015	1.82643646	0.960040189	0.076066695	1.687250626	-0.68295178	-0.11744366	1.287688712
non	TCGA.78.8640.01	0.259827259	0.606609878	1.201135397	0.497591978	-0.015191175	0.075122713	-0.141270383	-0.68468016	-0.234588814	-0.5822487	-0.447180862	-0.645212355	1.020570432	0.707670715	-0.764853739	-0.438249472	-0.383014646	-0.238918002	-0.139978964	-0.450262972	-0.273743554	-0.423755854	0.654819141	1.383781448	-0.033442918	-0.917347886	2	-1.129705946
non	TCGA.78.8648.01	-0.879174422	-0.143042066	0.275821719	-2	-1.318486414	1.565901792	-1.5076155	1.042698519	-0.335200417	1.451229932	0.834892792	-2	-1.226919695	-1.98494773	1.976314751	1.647248828	-0.374137973	-0.397756294	0.901990832	-0.079637548	0.584381162	1.427953625	-0.50539878	0.852662893	1.677601857	-1.028599282	-0.940248017	0.891047739
non	TCGA.78.8655.01	-1.881849435	-0.090963272	1.749509405	-0.738677095	1.116249273	-0.116549156	-1.11439787	0.746349565	1.827449889	-1.10490531	0.001495708	0.624687845	1.464247885	0.044119275	0.59731788	0.828619626	0.945946572	-0.658025678	0.19539434	-1.223563937	-1.067798555	-1.319336516	0.35209171	0.732041355	1.122151952	-0.679402266	-0.11969693	0.08178452
non	TCGA.78.8660.01	-0.044420099	1.859270144	1.292582575	-0.728480495	-0.318793793	-1.013293823	-1.437059449	1.121783916	-0.344815031	-1.302874647	-0.067017106	-1.065834692	-0.524398471	-0.480605252	0.968636943	0.961241714	0.45054343	-0.874231051	0.815816073	-0.705747449	-1.018766178	-0.452397822	0.416969601	0.178608222	0.987520109	0.023324088	-0.260029848	0.324706834
non	TCGA.78.8662.01	0.101692843	0.225996125	0.110197482	0.908120813	0.809709857	-0.379330761	0.8803795	-1.491826259	0.694530245	-0.317097126	-0.242285993	-0.020300231	1.465147401	0.516726495	0.387112511	-2	-0.625884362	-0.408629545	-1.364667266	1.149745358	-0.157690624	2	1.423952991	-1.310189991	0.391240377	-1.10598896	1.097843289	-0.670995432
non	TCGA.80.5607.01	0.293583643	-0.167385585	1.346929952	-0.659816058	-0.033911769	0.235250572	0.288848424	1.539424194	0.988618137	-0.898978081	-0.992101435	0.127857592	0.565196544	-0.058203906	-1.059567199	-0.155264077	0.266859511	-1.709295945	-0.093120597	0.498540536	-0.712931423	2	-1.282484648	-0.194352389	1.124345846	-1.977383331	0.865111867	0.557618522
non	TCGA.80.5608.01	-0.181123562	0.809059965	2	-0.229820104	0.607782147	-0.722459062	0.141650178	-0.358814078	-0.165693185	-1.420588312	-1.343149351	0.308857948	1.050446374	-0.134694059	0.541923779	-0.455642025	1.136182113	0.108840418	-0.620417035	1.040647069	-1.197734675	-0.153119358	-0.814728074	-0.66270674	0.46779909	0.118850915	1.570153706	0.382297307
non	TCGA.80.5611.01	-0.314318246	-1.150043526	1.520549951	0.05184596	-0.856021037	-0.035700564	0.002278721	0.562671299	0.18552228	-0.075183442	0.210246631	0.00277653	-1.822780891	1.010546458	1.532398686	1.661206078	-0.145531525	-1.040168724	1.099758318	-2	-1.275084757	-1.235317348	-0.619429329	1.566739369	-0.531347054	0.710583178	-0.996472896	-0.284330092
non	TCGA.83.5908.01	2	1.620155575	1.740210996	-0.817244801	-1.05502862	-2	-1.210910142	1.999187349	1.006269503	-0.518890946	0.469682704	-1.087678719	-1.424596447	-1.376944756	-2	0.128167262	-0.804784416	-1.049988326	0.467045206	-0.750101446	-0.523051979	-0.534758238	-0.453207434	1.456166577	0.713473033	0.414171317	-0.611491671	-0.726748212
non	TCGA.86.6562.01	-1.138462315	-1.322289439	-0.223349782	-0.794375772	0.846908355	1.105236313	0.130085898	0.086622355	1.083500206	-0.344466625	0.353473809	-0.655186155	-0.143909814	-0.363845516	0.634953318	-0.362943426	1.582124004	-0.316825801	0.3216866	0.626823673	-0.667840531	0.71541395	0.635635109	0.150269556	1.286673659	0.451481354	-0.269886885	0.223322628
non	TCGA.86.7701.01	1.127493943	1.295082971	1.026164149	-0.806699557	-0.332513109	-1.521969027	0.173862569	0.244976889	0.535960636	-0.621530398	0.140127837	-1.572041739	-0.862627444	-1.377340183	-0.668425225	-0.031326106	2	-0.206117987	0.318053625	-0.395366116	1.854770657	-1.184837029	-0.820685725	0.476107627	0.084460748	1.085498997	1.62168465	-0.44647954
non	TCGA.86.7711.01	0.368653232	-1.583480985	1.327068285	-0.633179049	-2	1.637607671	-1.04939183	-0.067441364	1.211030141	-0.813760989	1.181268452	0.075388682	-2	1.241516602	0.084481881	0.81765634	-0.264152261	-0.576140905	0.873455517	-0.422139527	-0.431018638	-0.415845513	0.470866385	0.823286891	0.691880488	-0.520158263	-0.809115153	-0.927220406
non	TCGA.86.7714.01	-1.868400986	-1.5290407	0.485871046	-0.399315453	0.0662004	-0.917260779	0.965750023	0.955726666	1.569870519	-1.558701683	0.528117741	0.890854951	0.179789288	0.043040247	0.496910581	-0.441177242	1.542166126	0.312709796	0.751379289	0.216549444	-0.27246423	-0.745881397	-1.699823483	0.822401009	0.45536905	0.348149928	0.705112643	0.847230173
non	TCGA.86.7953.01	0.681485212	-0.632808701	0.205983774	0.187241438	-1.20123238	-0.300869453	-0.604050111	1.320631983	0.634759075	-1.236947298	-0.789674587	-0.075684526	0.158454625	0.98593772	0.828960414	0.753940285	-0.916451939	-0.197292271	0.42724479	-0.110379067	-0.466607117	1.146107682	-2	0.618918266	0.122239318	0.098329094	-0.370125938	-0.956505047
non	TCGA.86.7955.01	0.556577022	1.206083237	-0.608742264	1.20162747	-0.354833577	-1.252142714	1.384635516	-1.366897618	-1.294297705	-0.653915942	-0.549452508	2	-0.605843027	0.791993686	-1.287392924	-0.81037734	0.185996093	0.076665624	-1.31227883	0.797924993	0.011933724	0.307754249	0.693114999	-0.019009869	0.3457277	2	2	-2
non	TCGA.86.8054.01	1.495971726	-0.153252783	-1.8039622	0.172974533	-1.289620414	-1.099040838	2	-1.0057314	-0.029322486	-0.510637178	-2	-0.394896648	-0.23071039	0.10158686	0.5217002	-0.843860836	0.401399608	-0.267146649	0.241243163	2	-0.279252989	0.678014528	1.271873428	-0.794733891	1.099803882	0.565788923	-0.202690567	0.028860396
non	TCGA.86.8055.01	-1.191392847	-1.710962271	-0.076454623	-0.91784072	0.602150879	1.48012252	-0.779679429	0.709671545	1.348244762	0.902268896	1.082037325	-0.738168903	-0.571553535	0.114585675	-0.095447016	-0.010459616	1.03514058	-0.325786532	1.414868333	-0.443505067	-0.186371183	-1.459625146	-0.151197168	0.503990375	1.135582953	0.030618226	-0.025635424	-0.413027036
non	TCGA.86.8056.01	-1.539572606	-2	-0.083638166	-1.120093975	1.252553324	-0.490683568	0.319684031	0.938231706	0.522059247	-0.709816196	0.093747483	-0.112829026	-0.396168979	1.740049867	-0.967777489	-0.384860336	0.99015139	1.251323858	1.144703295	0.329446217	-0.316757264	1.9216415	-1.48598225	0.987626746	0.912727145	0.111487334	0.358202061	0.431467955
non	TCGA.86.8073.01	-1.254872957	-1.602687443	-0.258484435	-1.392404306	2	-0.586937865	1.064725118	0.34451232	-0.031171427	-0.296702567	0.88537833	0.036427592	-1.366410375	0.974121894	0.355483582	-0.769350688	1.551240148	1.239798249	1.408594831	-0.269563953	-0.783310337	0.011042913	-0.959278441	0.981651187	0.966039699	0.741470875	0.164331181	0.384463936
non	TCGA.86.8074.01	-1.139869728	-1.483996484	-0.32235802	-0.176859977	1.291825353	0.373489947	-0.38123759	0.471561656	1.613643574	0.150383982	0.384247892	-0.899530978	0.498025273	-0.019754288	-0.223714983	0.116942603	1.837398018	-0.15527131	0.860904297	-1.116133205	-0.882821386	-0.645388257	-0.654496229	0.732771267	1.733359743	-0.596696651	0.805915925	0.456124417
non	TCGA.86.8075.01	-1.092962094	-1.975965037	0.41777582	-0.820128124	-0.467887612	2	-1.294749788	0.584319188	1.690497958	0.911286001	1.064724636	-1.602880078	-1.010353094	-0.025316376	-0.468895858	0.183699136	1.206578924	-0.711723968	0.832565959	0.05169455	-0.842093319	1.408213516	-0.320297084	0.078185077	1.769766253	-0.31086954	-0.669338492	0.190551443
non	TCGA.86.8076.01	-0.766332219	1.031087265	0.678234558	-0.891683432	0.942791791	-0.785561389	-0.895274599	1.487449786	1.441438383	-1.728370281	0.863604117	-1.184395696	-0.463777249	-0.741853489	0.212919649	0.738986797	0.171339801	-0.258354085	0.108678906	-0.68276325	1.300194338	0.115200359	-0.993777905	1.044319289	0.090528878	-0.32159752	1.144607979	-0.935886501
non	TCGA.86.8278.01	-1.37787949	-0.381394084	0.739442564	0.111546948	0.04493575	0.969146753	0.492305523	0.811180076	2	-0.665496236	1.180835755	0.287293862	0.834157686	-0.334435956	-0.542251116	0.318060621	1.551344885	0.911850751	0.017696149	-0.98155964	-0.373569385	-0.088230551	-2	-0.471619215	-0.871671233	-0.499556715	0.740448293	-0.375068394
non	TCGA.86.8279.01	-1.275342454	-0.851056753	-0.163469138	0.557790452	2	-0.228454875	-1.110563232	-0.82690729	1.70485622	0.043539077	-1.221837067	-0.26622977	0.096506353	1.346119039	0.643744389	-0.446710672	1.38587976	0.162721227	-0.226035786	0.393946603	-1.951519394	-0.293684227	0.476031163	-0.502824831	2	-1.076864069	0.520312292	0.26158332
non	TCGA.86.8280.01	-1.253498427	0.269639338	1.30945219	-1.014155441	0.487946059	0.443298266	-0.898694856	1.008332888	0.560600526	-0.404465031	0.436434482	-0.077198969	-1.068650237	-0.320721363	0.126007765	0.398646032	1.149046035	0.220566525	0.602374657	-1.071949232	-0.164990364	0.140143631	0.140283804	0.526093424	-0.113535734	-0.874318057	0.244587916	1.302700672
non	TCGA.86.8281.01	-1.803126198	0.624022219	0.114670601	-0.296951703	1.117397766	-0.346457146	0.410379795	-0.672189375	0.223314449	-1.28411202	0.771598712	1.189017864	0.149153713	0.562138015	0.282483013	-0.686691393	0.969737381	0.838502709	-0.34165502	0.425124074	0.451907454	-0.081938806	0.109421096	0.205059654	0.877776443	-1.640375044	1.188414346	0.667566588
non	TCGA.86.8358.01	2	-0.425875706	-0.904672418	-0.406654954	-1.209497531	-0.186792471	2	-0.976431529	0.995851406	0.758514996	-2	-0.231068736	-0.319418265	-0.199896936	-1.163501211	-1.572894172	-1.73583924	-0.279013907	0.71943561	1.766959258	-0.342289369	-0.191390177	1.343148181	0.30598213	-1.244781008	1.143214079	-0.115327759	1.221217492
non	TCGA.86.8668.01	-1.968925296	-1.144740662	0.404720146	-1.425909395	1.705453082	1.187280268	-0.553987504	1.181321736	0.717777344	0.152301642	0.945369511	0.819232576	0.147992156	-1.227116615	-0.109731667	-0.022322143	1.184991883	0.631257458	0.253382314	-0.506470564	1.215994996	-0.432616096	-1.47189529	0.452342846	0.311185521	-0.422160065	0.92611102	1.68273414
non	TCGA.86.8671.01	-0.74904303	1.399618278	0.86241836	-1.769603908	-0.880177134	-0.238175025	-2	1.78108729	1.00184642	-0.768207687	1.966393394	-1.14108487	-0.555871656	-2	1.126023406	1.945218188	0.563676041	-0.842665721	1.147577884	-1.876892098	2	-1.764018209	-2	2	-0.340851892	-0.696658399	0.238240562	0.846723744
non	TCGA.86.8672.01	0.018891473	1.36437891	1.224491382	-0.39640436	1.731110194	-0.457167109	-1.017833855	1.294878652	0.122395554	-0.209470636	-0.202569008	-0.601528399	-0.647464856	-0.174222242	-0.972993774	1.47146631	0.977258808	-1.027896754	0.179682444	-1.461350314	-0.166599197	-1.521875487	0.324798499	0.110124526	0.994338669	-1.554995687	-0.636603454	-1.225500685
non	TCGA.86.8673.01	-0.655937041	0.926515273	0.588988446	0.623950952	1.621750456	-1.309182146	-1.100694821	-0.641114683	0.706043934	0.20257883	0.404151027	1.468846477	0.828277353	-0.691123909	0.133732669	0.555485494	1.589443278	-0.062033493	-1.053880016	-0.672618802	-0.375555091	-0.725452585	0.569873075	-1.066127791	-0.394208481	-1.923487596	0.743687338	-0.44298966
non	TCGA.86.8674.01	-0.894715515	0.914607455	-0.115279392	0.613451492	0.589152478	-0.936556653	0.214733214	-1.865794986	0.711028143	-1.327230862	0.332722615	1.706881114	1.799536344	0.764005858	0.331208368	-0.773555361	0.482456005	0.132900721	-1.936807803	0.633642289	-0.101826132	1.688943431	-0.722890514	-1.38896192	1.183760172	-0.64500959	1.507747459	0.844198983
non	TCGA.86.A456.01	-0.754916012	-0.932744335	0.007720845	-0.755514648	0.107552883	-0.337971063	-1.978042619	0.740001396	1.036190081	-0.46777448	-0.329157968	0.037174853	0.337626435	0.765930151	0.159125113	0.197151608	1.02274913	-1.18377823	0.713197599	-0.345740259	-1.023532201	2	-1.082836349	1.269646709	1.554493383	-1.416543518	-0.245323875	1.752804334
non	TCGA.86.A4D0.01	1.669980053	1.415383827	0.885923287	0.789165618	-1.33226229	-0.345810633	0.837108	-1.290480137	1.082527733	-1.544583276	-2	-0.43727605	-0.175841785	-0.240856038	0.203333219	-1.428093706	0.620620656	0.928661	-0.472617232	1.291692777	-0.706434548	-0.111974217	-0.174768539	-1.01353452	-0.039154388	1.048381671	1.546936277	-0.922040482
non	TCGA.86.A4P7.01	-0.928346438	-0.043563486	-0.505553023	-1.552872668	0.650790556	-0.639432754	-0.969623993	0.599388514	0.97039375	-0.801973936	0.143175944	-0.048631843	-0.146444477	-1.204860617	0.582093183	0.439798513	0.211867562	0.624640522	0.192383116	0.355411441	-0.063115131	0.974200577	-0.476797314	1.14144158	1.889178407	-0.447066871	0.080507845	1.887670313
non	TCGA.86.A4P8.01	-0.220201082	-0.616443679	0.309557825	-2	-0.693154916	-1.210285314	-0.643212199	1.609244594	0.490562795	-0.405869862	0.560502361	-0.735092962	-1.508643568	-1.172805003	1.112195845	1.317254949	-0.102407014	-0.292437855	0.768770733	0.166926933	-0.845480404	1.674898381	-0.926109562	1.382459904	0.954813181	-0.494483032	-0.732415792	1.398749624
non	TCGA.91.6828.01	-0.501827832	-0.432244929	2	-1.084440035	-1.018917192	-0.602480261	0.074095862	0.666364002	0.35805891	-0.6473015	-2	-0.172169508	-0.805310477	-0.623363312	0.994476001	0.915658049	1.384936063	-0.674788662	1.924374749	0.209827055	-0.720876162	0.095526822	-1.254256187	0.313659981	0.036195816	0.448552211	0.667693338	1.735207326
non	TCGA.91.6830.01	-0.724520517	-1.137750491	0.574396729	-0.507774941	-1.035681465	0.936914614	0.025219391	0.240466784	1.619416449	0.867130718	1.249357798	-0.553808072	-0.625594872	-0.021333884	1.066101148	-0.548187141	0.889928021	1.336903616	0.361921648	-0.605128751	-1.286554681	-0.181066334	0.137757155	0.643352881	0.111189374	-1.255774428	-0.382601204	-0.258009861
